STOP_ID,STOP_TYPE,X,Y
13179,1,838818,832449
13180,1,838801,832819
13181,1,836659,835938
13182,1,836611,836201
13183,1,839618,831907
13184,1,834874,824354
13185,1,834844,824598
13186,1,834565,819940
13187,1,825764,831797
13188,1,821366,833375
13189,1,821385,833316
13190,1,844946,818775
13191,1,829890,825818
13192,1,834393,820537
13193,1,836628,835760
13194,1,838497,825869
13195,1,838494,825993
13196,1,838301,825955
13197,1,838508,825769
13198,1,832467,840120
13199,1,830958,839616
13200,1,832500,840125
13201,1,835828,826438
13204,1,836005,815972
13205,1,838434,821456
13206,1,836132,815773
13207,1,817906,833031
13208,1,817520,832828
13209,1,846397,827397
13210,1,846421,827376
13211,1,817943,833145
13212,1,840106,819618
13213,1,838308,825933
13214,1,838431,826168
13215,1,838265,826383
13217,1,835342,821684
13218,1,835275,821784
13219,1,835111,822003
13221,1,811812,815920
13222,1,812047,816727
13223,1,826495,840423
13224,1,836512,815033
13226,1,842920,832647
13227,1,842844,832396
13228,1,840088,820702
13229,1,846347,818506
13230,1,812936,817291
13231,1,813087,817443
13232,1,813103,817429
13234,1,842260,820062
13235,1,842324,820145
13236,1,835684,817365
13237,1,821369,833689
13238,1,817724,833088
13239,1,842004,820323
13240,1,841817,820586
13241,1,841823,820849
13242,1,841910,820488
13243,1,842340,819994
13245,1,831311,824224
13246,1,814722,827558
13247,1,823394,834670
13248,1,832465,839401
13251,1,835366,812155
13252,1,839632,819643
13253,1,829043,827518
13260,1,838442,828454
13261,1,839035,832477
13262,1,813232,817606
13263,1,819773,818734
13268,1,819583,818573
13270,1,819843,817380
13272,1,820026,817342
13273,1,820053,817310
13275,1,814477,827253
13276,1,844661,820004
13277,1,829604,837715
13278,1,821386,833635
13279,1,840222,819528
13280,1,839667,819647
13282,1,833554,844784
13283,1,833697,845067
13284,1,834080,845922
13285,1,833403,844543
13286,1,833555,844743
13287,1,833778,845110
13288,1,833530,844179
13289,1,833433,844377
13290,1,833488,844212
13291,1,833392,844415
13292,1,818106,832901
13293,1,841790,820856
13294,1,841611,820835
13295,1,841500,820995
13299,1,812974,817322
13300,1,845249,818651
13301,1,845067,818425
13302,1,844972,818642
13303,1,844571,818275
13304,1,812183,819793
13305,1,845001,818605
13306,1,845130,818445
13307,1,844773,818441
13308,1,836707,819869
13309,1,811922,820063
13310,1,835033,818584
13311,1,836880,818169
13312,1,839044,826555
13313,1,839632,821698
13314,1,842173,820153
13315,1,834187,822290
13316,1,834335,822152
10000022,1,819689,818841
10000023,1,837380,819937
10000024,1,828823,824695
10000025,1,831338,825346
10000026,1,830808,842963
10000027,1,841672,820973
10000028,1,836649,825380
10000029,1,838826,826477
10000030,1,840016,821347
10000031,1,842452,840361
10000032,1,836383,842397
10000033,1,836390,842405
10000034,1,811629,819384
10000036,1,842826,819593
10000037,1,834851,834770
10000038,1,838100,828654
10000039,1,818693,836265
10000040,1,824469,831230
10000041,1,821245,834648
10000042,1,812654,817281
10000043,1,835289,815802
10000044,1,835919,815757
10000045,1,825217,832935
10000046,1,834166,822152
10000047,1,838197,822049
10000048,1,838825,821781
10000049,1,833997,822295
10000050,1,835270,811838
10000052,1,839532,821071
10000053,1,834642,834597
10000055,1,830655,824668
10000059,1,809760,831227
10000060,1,833554,816579
10000061,1,835264,810819
10000062,1,813221,817591
10000063,1,838904,820816
10000064,1,838947,820804
10000065,1,834510,818292
10000066,1,838702,820693
10000067,1,839148,827461
10000077,1,844504,832359
10000080,1,834427,818115
10000081,1,834142,818076
10000082,1,840905,819474
10000085,1,820691,817264
10000086,1,820478,817357
10000087,1,820474,817374
10000088,1,820396,817253
10000089,1,820392,817262
10000095,1,834594,840441
10000096,1,838576,821534
10000097,1,841265,819286
10000101,1,837324,819437
10000102,1,837732,826294
10000103,1,835129,821887
10000104,1,815001,830309
10000105,1,834152,840521
10000106,1,841941,815900
10000107,1,841955,815910
10000108,1,807619,818371
10000109,1,818086,826049
10000110,1,836125,815860
10000112,1,818592,836271
10000113,1,829348,828624
10000114,1,825345,832656
10000115,1,818395,825922
10000116,1,837593,820778
10000117,1,837607,820807
10000118,1,837599,820790
10000119,1,837475,820550
10000120,1,837481,820563
10000121,1,842353,813840
10000123,1,824105,823775
10000124,1,832173,812756
10000125,1,841187,815220
10000126,1,839412,819293
10000127,1,841870,817956
10000128,1,846110,817007
10000129,1,846112,817031
10000130,1,835068,833632
10000131,1,835112,833652
10000133,1,845522,818871
10000134,1,839682,818970
10000135,1,838469,825469
10000136,1,820917,833916
10000137,1,835929,818727
10000139,1,833888,821032
10000140,1,834256,818002
10000141,1,835961,816164
10000142,1,832392,813194
10000143,1,835296,834687
10000144,1,840174,821604
10000145,1,839091,821859
10000146,1,837321,821203
10000147,1,835558,819757
10000148,1,840780,819524
10000149,1,836868,818328
10000150,1,837686,819836
10000151,1,837209,825756
10000152,1,838789,826908
10000153,1,838282,826804
10000154,1,836031,834351
10000155,1,832069,839274
10000156,1,845889,816034
10000157,1,838756,822473
10000158,1,837380,820331
10000159,1,837466,819551
10000160,1,834608,819960
10000161,1,835790,820388
10000162,1,831588,824883
10000163,1,831240,824160
10000164,1,831286,822988
10000165,1,830886,826322
10000166,1,830005,825647
10000167,1,828590,825770
10000168,1,815197,827179
10000316,1,845189,831650
10000317,1,845777,819853
10000318,1,839821,820418
9827,1,815938,829337
9830,1,815446,828425
9831,1,814417,829587
9832,1,814565,829834
9833,1,814440,829813
9834,1,814346,829704
9835,1,814358,829580
9836,1,814689,829872
9837,1,814667,829968
9838,1,814842,829918
9839,1,814661,830108
9840,1,815031,829854
9841,1,815135,829683
9842,1,815174,829665
9843,1,814851,829694
9844,1,815544,829934
9845,1,815641,830104
9846,1,815633,830190
9849,1,815875,830557
9850,1,816018,829951
9851,1,815979,829926
9852,1,816066,830510
9854,1,816269,830435
9855,1,816223,830413
9856,1,816245,830405
9857,1,816246,830143
9858,1,816223,830161
9859,1,816243,831010
9860,1,816222,831026
9861,1,816391,831246
9862,1,816562,831479
9863,1,816579,831462
9864,1,816712,831615
9865,1,816668,831600
9866,1,817003,831983
9867,1,817053,832004
9868,1,817294,832252
9869,1,817264,832264
9870,1,817328,832467
9871,1,817310,832492
9872,1,817835,832695
9873,1,817833,832722
9874,1,818215,833017
9875,1,818271,833027
9876,1,818614,833261
9877,1,818480,833201
9878,1,818850,833412
9880,1,819130,833598
9881,1,819391,833757
9882,1,819587,833787
9884,1,817804,836097
9885,1,817793,836147
9886,1,818006,836523
9887,1,817983,836537
9888,1,817987,836632
9889,1,818100,836225
9890,1,818075,836211
9891,1,817920,835901
9892,1,818043,835828
9893,1,818373,835871
9895,1,818687,834545
9897,1,818633,834439
9898,1,818328,834154
9899,1,818385,834168
9900,1,818699,834866
9901,1,818785,834904
9902,1,818659,834884
9903,1,818560,834939
9904,1,818369,834574
9905,1,817927,835110
9906,1,817773,835687
9907,1,818580,834069
9908,1,818432,834118
9909,1,818863,833832
9910,1,818857,833821
9911,1,819115,833814
9912,1,819090,833804
9913,1,817301,832784
9914,1,817313,832677
9915,1,817236,833002
9916,1,817262,832981
9917,1,817209,833432
9918,1,817165,833800
9919,1,817172,833800
9920,1,817267,833977
9921,1,817271,833968
9922,1,817363,834083
9923,1,817373,834100
9925,1,817607,834077
9926,1,817732,834144
9927,1,817865,834145
9943,1,823186,834685
9944,1,823161,834196
9945,1,823131,834187
9946,1,823163,833808
9947,1,822789,833832
9948,1,822438,833869
9949,1,822550,833890
9950,1,822212,833939
9951,1,821819,833979
9952,1,821776,833878
9956,1,821220,833912
9957,1,821210,833888
9958,1,820961,833891
9959,1,820965,833914
9960,1,820921,833890
9962,1,820808,833894
9964,1,820689,833918
9965,1,820625,833982
9966,1,820544,833889
9967,1,820511,833921
9968,1,820270,833901
9969,1,820086,833905
9971,1,820134,834107
9972,1,820054,834112
9974,1,820405,834242
10249,1,840770,820199
10251,1,835906,819934
10252,1,835891,819930
10253,1,837920,821580
10254,1,835133,821978
10255,1,838836,823378
10256,1,840004,820371
10257,1,838035,822810
10258,1,837717,822668
10260,1,841135,818997
10262,1,839412,820080
10264,1,836590,819263
10265,1,838484,822056
10266,1,831851,822307
10268,1,830894,824623
10269,1,835344,818353
10271,1,834618,834567
10272,1,835001,834588
10273,1,838256,831236
10274,1,838245,831208
10275,1,838794,831041
10276,1,838829,830996
10277,1,837778,834786
10278,1,839589,835276
10279,1,835396,834392
10280,1,824402,839277
10281,1,845311,819614
10282,1,845032,822181
10283,1,846653,828378
10284,1,840960,830572
10285,1,846292,819865
10291,1,837097,814549
10293,1,837981,814259
10294,1,837881,814178
10295,1,837696,814041
10297,1,837467,814059
10298,1,832854,816031
10299,1,832873,815983
10300,1,832686,815878
10301,1,832698,815895
10303,1,832837,816036
10306,1,841295,813812
10307,1,835992,815808
10308,1,837859,813367
10309,1,839122,808901
10312,1,839684,809604
10313,1,834911,814408
10314,1,833976,814082
10315,1,837206,813825
10319,1,841883,815590
10320,1,836576,819615
10321,1,818462,835421
10333,1,834583,820874
10334,1,842459,818849
10335,1,840954,821409
10336,1,841157,821563
10337,1,839133,820663
10338,1,839011,820670
10339,1,811156,815576
10341,1,831079,824901
10342,1,818418,836102
10344,1,844521,820594
10345,1,844715,819927
10346,1,844902,819363
10347,1,811913,817210
10348,1,812459,816908
10349,1,812219,817080
10350,1,812780,816957
10351,1,813070,817175
10352,1,812955,817031
10353,1,812680,816905
10354,1,812336,816902
10355,1,812202,817081
10358,1,833626,821237
10359,1,811310,817786
10361,1,842842,814620
10362,1,842284,819058
10364,1,845500,818877
10368,1,842514,819913
10370,1,831470,813674
11000,1,803868,812683
11001,1,804130,812661
11002,1,804515,812522
11003,1,805155,811747
11004,1,805399,811688
11005,1,805582,811495
11006,1,805813,811419
11007,1,806104,811787
11008,1,806319,812032
11009,1,806647,811999
11010,1,806918,811859
11011,1,807040,812290
11012,1,808159,812988
11013,1,808025,813001
11015,1,806976,812296
11016,1,806820,811841
11017,1,806594,811964
11018,1,806319,812019
11019,1,806099,811726
11020,1,805984,811538
11021,1,805805,811403
11022,1,805575,811493
11023,1,805369,811685
11024,1,805125,811747
11025,1,804576,812450
11026,1,804295,812626
11027,1,804125,812656
11028,1,806888,811784
11029,1,807119,811225
11030,1,806773,810009
11031,1,807541,809723
11032,1,808581,809460
11033,1,808806,809291
11034,1,809194,809184
11035,1,809345,809267
11036,1,809710,809277
12365,1,834514,818171
12366,1,837122,818686
12367,1,835643,820077
12368,1,842710,817305
12370,1,837182,818646
12371,1,837368,819194
12372,1,836748,819615
12373,1,836789,819419
12374,1,836752,820088
12375,1,839188,826983
12376,1,830572,825535
12377,1,832025,822344
12378,1,834739,819871
12379,1,842109,819066
12380,1,824743,832809
12381,1,839191,820859
12383,1,839246,820826
12384,1,818349,836624
12385,1,828897,824670
12386,1,835810,817367
12387,1,815858,829785
12388,1,815840,830147
12389,1,838970,823024
12392,1,841168,815266
12393,1,841080,845089
12394,1,839484,820296
12395,1,818019,835852
12398,1,820008,833411
12399,1,820848,834438
12400,1,815367,828420
12401,1,840110,831456
12402,1,840119,831046
12403,1,818352,836711
12404,1,839226,823014
12405,1,834209,820687
12406,1,840111,831168
12407,1,840086,831492
12408,1,839880,831727
12409,1,843165,832118
12410,1,845451,831285
12412,1,835551,833781
12414,1,818465,835996
12415,1,818490,835991
12416,1,828763,823882
12417,1,832575,825458
12418,1,832404,825903
12421,1,819979,833884
12422,1,827593,825463
12424,1,831067,839442
12425,1,831251,839533
12426,1,831221,839468
12427,1,830952,839417
12428,1,833225,821461
12429,1,834204,819936
12430,1,842716,817798
12435,1,833549,821874
12436,1,833261,821779
12437,1,838800,829115
12439,1,835109,821622
12440,1,835227,821570
12441,1,835519,819965
12442,1,833709,843753
12443,1,833752,843700
12444,1,835270,841650
12445,1,839725,835306
12446,1,842329,819791
12447,1,835405,819858
12448,1,831263,825441
12449,1,831165,825455
12450,1,831126,825438
12451,1,829375,825823
12452,1,835571,834609
12454,1,818566,836264
12455,1,835224,811883
12456,1,833907,821268
12457,1,815242,829398
12458,1,841618,815572
12461,1,835257,834065
12462,1,846003,818283
12463,1,846115,818076
12464,1,845655,818821
12466,1,833305,812206
12467,1,826772,825440
12469,1,833812,816389
12470,1,841466,815656
12473,1,834523,815662
12474,1,834316,812170
12475,1,834254,812338
12476,1,832502,812634
12477,1,831722,813089
12478,1,831822,813007
12479,1,831813,812895
12481,1,835615,817421
12485,1,842968,815028
12487,1,837218,815964
12490,1,831221,815835
12491,1,843680,810910
12492,1,843358,811767
12493,1,839190,816946
12495,1,817682,835908
12496,1,818596,835498
12497,1,839088,821808
12498,1,843763,814037
12499,1,841082,830532
12500,1,831195,824195
12503,1,820027,833867
12505,1,811541,815998
12506,1,816401,830324
12507,1,811342,818154
12509,1,835221,834818
12510,1,817373,813392
12514,1,810620,810148
12519,1,833829,811040
12520,1,844862,818672
12521,1,832858,815983
12522,1,832474,815817
12696,1,809880,827687
12697,1,809925,827482
12698,1,810706,825656
12699,1,812274,825298
12702,1,813800,826239
12704,1,814825,826219
12705,1,819295,833719
12706,1,820796,834088
12707,1,820668,834661
12709,1,818356,834473
12710,1,820255,834086
12711,1,820754,833895
12712,1,821163,833913
12713,1,820389,834056
12717,1,818022,826268
12718,1,815446,828615
12719,1,815505,828793
12720,1,821283,833886
12726,1,835499,818188
12727,1,811650,825497
12728,1,812492,840217
12729,1,824915,841765
12731,1,826300,840707
12732,1,826303,840725
12736,1,825140,833125
12737,1,824974,832940
12738,1,825024,832953
12739,1,825212,833176
12740,1,825169,833023
12741,1,830374,825914
12743,1,825134,842528
12746,1,836155,817514
12747,1,835602,821452
12748,1,836082,825371
12749,1,832473,825062
12750,1,842400,819687
12751,1,836712,819839
12752,1,839641,816677
12756,1,844212,820450
12757,1,834022,822199
12758,1,822012,824353
12759,1,822843,824696
12760,1,829453,825414
12764,1,826189,841051
12765,1,826202,841044
12767,1,835390,820445
12770,1,839447,822773
12772,1,819428,817575
12773,1,819274,817917
12774,1,819096,818341
12775,1,819054,818688
12776,1,817058,818977
12777,1,819213,818784
12778,1,819066,818684
12779,1,819066,818478
12780,1,819174,818162
12781,1,819451,817572
12782,1,820981,821541
12783,1,824489,823803
12785,1,824176,823514
12786,1,824339,823442
12787,1,824156,823518
12790,1,824201,823709
12791,1,824094,823638
12792,1,824175,823134
12795,1,837622,821970
12796,1,807626,818387
12797,1,808889,817424
12798,1,808826,817412
12799,1,809548,817389
12800,1,809508,817394
12860,1,809860,827777
12861,1,809892,827688
12862,1,809937,827513
12863,1,809920,827005
12864,1,810756,825671
12865,1,811302,825672
12866,1,811694,825503
12867,1,812283,825315
12868,1,812764,825498
12870,1,813392,826016
12871,1,813853,826289
12872,1,814924,825976
12873,1,809944,827381
12874,1,829852,825507
12875,1,833080,816660
12878,1,835481,818329
12879,1,835484,819433
12880,1,831245,839452
12881,1,835686,826401
12883,1,821614,834064
12884,1,841257,818476
12885,1,836356,818274
12886,1,833474,821550
12887,1,837126,818235
12888,1,832421,822323
12889,1,839211,821205
12890,1,818714,836284
12891,1,830294,825960
12894,1,841248,819252
12895,1,835638,826338
12896,1,835866,825120
12897,1,829053,826286
12898,1,828930,826184
12899,1,814210,810921
12900,1,814157,810901
12901,1,817726,814087
12902,1,811027,815272
12903,1,811004,815397
12904,1,812914,817162
12905,1,818796,833413
12906,1,838548,816557
12907,1,828962,824632
12908,1,818624,835583
12909,1,837289,815635
12910,1,834407,820555
13042,1,821280,833238
13043,1,846347,816610
13044,1,840231,820860
13045,1,840199,821115
13046,1,839464,821601
13047,1,824717,832801
13048,1,829566,831456
13050,1,834703,816351
13051,1,831370,815218
13053,1,843955,823643
13054,1,812201,819884
13055,1,829738,824982
13056,1,841739,815780
13057,1,815955,830694
13059,1,835802,821727
13060,1,835734,821615
13061,1,835686,821523
13062,1,834388,822406
13063,1,843991,818578
13064,1,845700,817500
13067,1,841360,830660
13068,1,828818,826578
13069,1,832345,825172
13070,1,837987,821500
13071,1,835061,815687
13072,1,824648,831351
13073,1,842625,817217
13074,1,842609,817438
13075,1,845125,821584
13076,1,833996,812127
13077,1,836135,817727
13079,1,839529,827584
13080,1,835990,826390
13081,1,819704,824800
13083,1,839626,816806
13084,1,840378,820753
13085,1,818402,834861
13086,1,829032,824308
13087,1,838861,832422
13088,1,839032,832235
13089,1,839559,831876
13090,1,839844,831661
13091,1,841155,830568
13092,1,824928,831927
13093,1,821215,833196
13094,1,821007,833128
13095,1,820444,833171
13096,1,820137,833278
13097,1,820487,833175
13098,1,824926,831755
13102,1,819987,824365
13103,1,819960,824379
13104,1,839135,821249
13105,1,839130,821450
13106,1,839051,821448
13107,1,835956,814460
13108,1,840380,820724
13110,1,840218,821196
13111,1,840919,819750
13112,1,840771,819754
13113,1,840597,819953
13114,1,840762,820058
13115,1,831508,839996
13116,1,821424,833731
13117,1,831100,841175
13119,1,828713,823524
13120,1,833496,816579
13121,1,830872,824728
13122,1,841699,831284
13123,1,840957,821651
13124,1,830875,839336
13125,1,842604,831839
13126,1,840075,818540
13127,1,837559,815078
13128,1,838251,826413
13129,1,835466,819295
13130,1,825666,841503
13131,1,825651,841548
13132,1,839962,821157
13133,1,839201,820842
13134,1,832114,840361
13135,1,832124,840399
13136,1,835339,818874
13137,1,835166,818870
13138,1,841676,831111
13139,1,844039,819823
13140,1,843542,810458
13141,1,843469,810173
13142,1,845618,819969
13143,1,837635,820438
13144,1,837026,818667
13145,1,846198,827705
13146,1,846199,827716
13147,1,852731,832884
13149,1,814379,829762
13150,1,837859,827480
13151,1,844876,819728
13152,1,835218,820168
13153,1,828743,823889
13154,1,833254,815897
13155,1,832051,812714
13156,1,836731,826470
13157,1,836655,826444
13158,1,835862,835616
13159,1,839756,835319
13160,1,832322,825842
13161,1,827863,834047
13162,1,833189,821526
13164,1,819967,834344
13166,1,811552,819360
13167,1,831103,824194
13169,1,840110,820511
13170,1,841432,830629
13171,1,837448,815404
13172,1,834559,818405
13174,1,834037,812074
13318,1,822487,824641
13319,1,818013,826292
13320,1,820989,834580
13322,1,832064,822511
13324,1,820329,833604
13325,1,838880,821096
13326,1,838860,821088
13327,1,834401,819951
13328,1,811842,818383
13329,1,838910,823019
13330,1,838749,810584
13331,1,839987,808940
13332,1,838270,821523
13333,1,818283,826131
13334,1,819686,824838
13335,1,820021,824817
13336,1,818376,826028
13337,1,841795,820311
13338,1,815731,830632
13339,1,830951,839594
13341,1,834994,818696
13342,1,835202,818341
13345,1,812957,819701
13346,1,812923,819828
13347,1,811156,815543
13348,1,831093,823949
13349,1,821213,834695
13350,1,821259,834433
13351,1,839156,821158
13352,1,839599,821388
13353,1,818544,834070
13354,1,819104,818363
13355,1,819157,818420
13356,1,819147,818555
13357,1,833677,838427
13358,1,831343,841024
13359,1,815688,826927
13360,1,846127,815741
13362,1,833893,845485
13363,1,833874,845494
13364,1,835442,817694
13365,1,833392,820945
13366,1,832953,821203
13367,1,833882,821270
13368,1,837431,827116
13369,1,841119,829585
13370,1,841577,830956
13371,1,842110,818734
13372,1,819669,824847
13373,1,820050,824301
13374,1,837489,813976
13375,1,835683,824835
13376,1,819949,824393
13377,1,834892,824402
13378,1,834816,824550
13379,1,832260,826900
13380,1,832218,826957
13381,1,838807,826891
13384,1,835530,833820
13385,1,830947,839767
13386,1,838121,822434
13387,1,840869,818734
13388,1,815347,828447
13389,1,824588,831229
13390,1,824692,831292
13391,1,820424,834624
13392,1,839634,827697
13393,1,831306,824150
13394,1,848779,828082
13395,1,833031,821117
13396,1,811820,816802
13398,1,840188,819656
13399,1,821261,834471
13400,1,821090,834694
13401,1,817492,832428
13402,1,836844,818684
13403,1,835387,819303
13404,1,836104,821446
13405,1,838145,822017
13408,1,840253,821037
13409,1,830624,824396
13410,1,830417,824686
13413,1,843024,814892
13414,1,837444,819264
13415,1,837655,818754
13416,1,837819,819991
13417,1,838840,822120
13418,1,842888,840828
13419,1,842947,840699
13420,1,838781,821191
13421,1,839434,819204
13422,1,839457,819224
13423,1,839932,821358
13424,1,842177,817260
13425,1,835121,818877
10000001,1,837993,828730
10000002,1,837625,828872
10000003,1,842810,819670
10000004,1,832982,822003
10000005,1,834009,821564
10000006,1,842699,817318
10000007,1,812659,825519
10000008,1,812788,825508
10000009,1,814791,826388
10000010,1,814805,826397
10000011,1,815174,830412
10000012,1,814831,830402
10000013,1,815013,830337
10000014,1,815334,830549
10000015,1,815685,830565
10000016,1,840068,830731
10000017,1,839162,832142
10000018,1,840085,830744
10000019,1,845040,819875
10000020,1,830435,824677
10000021,1,830530,824442
10000169,1,821819,833970
10000170,1,820863,834454
10000171,1,842211,820112
10000172,1,831295,824156
10000173,1,833926,816306
10000174,1,837993,820271
10000175,1,820342,833813
10000176,1,831188,840260
10000177,1,832513,839198
10000178,1,830785,840827
10000179,1,833927,845804
10000180,1,832503,839105
10000181,1,837842,822929
10000182,1,839281,828070
10000183,1,846270,826977
10000184,1,841675,819574
10000185,1,835478,834874
10000186,1,839675,821665
10000187,1,821609,833884
10000188,1,841412,820918
10000189,1,844790,820556
10000190,1,832245,838039
10000191,1,832396,838271
10000192,1,843758,814010
10000194,1,840158,820003
10000195,1,841008,819399
10000196,1,829931,825274
10000197,1,832505,822262
10000198,1,814085,826492
10000199,1,838150,826421
10000200,1,835393,821771
10000201,1,842367,819755
10000202,1,839549,816934
10000203,1,839918,821043
10000204,1,839756,816361
10000205,1,838960,823276
10000206,1,829063,822486
10000207,1,829078,822555
10000219,1,812730,817520
10000220,1,812559,817408
10000222,1,839103,820974
10000223,1,839089,820990
10000224,1,837468,826961
10000225,1,824095,823602
10000226,1,829597,825481
10000227,1,833651,821111
10000228,1,838853,821692
10000229,1,838834,821706
10000230,1,838021,822725
10000231,1,811096,815531
10000233,1,831188,824981
10000234,1,820332,833360
10000235,1,833184,821994
10000236,1,833363,822061
10000237,1,835833,835753
10000238,1,835850,835545
10000239,1,835693,835745
10000242,1,838766,821179
10000243,1,819337,817823
10000244,1,817712,833080
10000245,1,836516,816000
10000246,1,838261,828620
10000247,1,835208,818330
10000248,1,815552,828092
10000249,1,834926,815991
10000250,1,841568,815765
10000251,1,833250,821479
10000252,1,841694,818397
10000253,1,841724,818293
10000254,1,812858,817156
10000255,1,806887,811788
10000256,1,833127,821941
10000257,1,821535,833889
10000258,1,811990,819750
10000259,1,812560,817399
10000260,1,838855,826468
10000262,1,806922,811865
10000263,1,806823,811839
10000264,1,843950,820673
10000265,1,832428,839249
10000268,1,841581,817892
10000269,1,838969,822097
10000271,1,824308,823239
10000275,1,836175,835946
10000276,1,838421,821324
10000278,1,840120,820399
10000279,1,840883,818967
10000280,1,840852,818974
10000281,1,839514,822508
10000282,1,839504,822546
10000283,1,838910,832053
10000285,1,835013,815511
10000286,1,835005,815587
10000287,1,811885,815722
10000288,1,845427,831972
10000289,1,841428,830441
10000290,1,841153,830274
10000292,1,814986,827669
10000293,1,814839,827793
10000294,1,815129,828047
10000295,1,836179,835926
10000296,1,845105,821922
10000297,1,845141,821642
10000298,1,816669,826213
10000299,1,828245,832302
10000300,1,828239,832308
10000301,1,838576,821498
10000302,1,829138,822655
10000303,1,834354,818046
10000304,1,832095,812804
10000305,1,832361,812601
10000306,1,831277,816058
10000307,1,843718,813819
10000308,1,838960,819635
10000310,1,835852,817277
10000315,1,833970,840586
